entrez	cytoband	symbol
857	7q31.2	CAV1
8570	19p13.3	KHSRP
8572	5q31.1	PDLIM4
8573	Xp11.4	CASK
8574	1p36.13	AKR7A2
8575	2q31.2	PRKRA
8576	2q35	STK16
8577	9q31.1	TMEFF1
8578	17p13.3	SCARF1
858	7q31.2	CAV2
8580	11q24.2	OR8C1P
8581	8q24.3	LY6D
8582	11q24.2	OR8B1P
85824	20p11.23	RPL12P12
8583	11p15.2	OR7E41P
8585	11q13.4	OR7E4P
8586	11q13.4	OR7E87P
85865	7q21.13	GTPBP10
8587	11q14.2	OR7E2P
8588	8p23.1	OR7E15P
859	3p25.3	CAV3
8590	11p15.4	OR6A2
8591	11q12.1	OR5G1P
8594	11q11	OR5D3P
8595	11q11	OR5D2P
8596	11p11.12	OR4A1P
86	3q26.33	ACTL6A
860	6p21.1	RUNX2
8600	13q14.11	TNFSF11
8601	8q11.23	RGS20
8602	4p16.3	NOP14
8603	4p16.3	FAM193A
8604	2q31.1	SLC25A12
8605	19q13.33	PLA2G4C
8607	3q21.3	RUVBL1
8608	12q13.3	RDH16
8609	2q33.3	KLF7
861	21q22.12	RUNX1
8611	5q11.2	PLPP1
8612	19p13.3	PLPP2
86123	10q25.1	YWHAZP5
8613	1p32.2	PLPP3
8614	5q35.2	STC2
8615	4q21.1	USO1
8618	3p14.2	CADPS
862	8q21.3	RUNX1T1
8620	12q13.13	NPFF
8621	7p14.1	CDK13
8622	5q13.3	PDE8B
8623	Xp22.33	ASMTL
8624	21q22.2	PSMG1
8625	19p13.11	RFXANK
8626	3q28	TP63
8629	8q24.3	JRK
863	16q24.3	CBFA2T3
8630	12q13.3	HSD17B6
8631	17q21.32	SKAP1
8632	17q25.3	DNAH17
8633	4q22.3	UNC5C
8634	1p21.2	RTCA
8635	6q27	RNASET2
8636	9q34.3	SSNA1
8637	5q31.3	EIF4EBP3
8638	12q24.31	OASL
8639	17q21.31	AOC3
864	1p36.11	RUNX3
8641	5q31.3	PCDHGB4
8642	11p15.4	DCHS1
8643	1p34.1	PTCH2
8644	10p15.1	AKR1C3
8645	6p21.2	KCNK5
8646	3q27.1	CHRD
8647	2q31.1	ABCB11
8648	2p23.3	NCOA1
8649	4q23	LAMTOR3
865	16q22.1	CBFB
8650	14q24.2-q24.3	NUMB
8651	16p13.13	SOCS1
8653	Yq11.221	DDX3Y
8654	4q26	PDE5A
8655	12q24.31	DYNLL1
8658	8p23.1	TNKS
8659	1p36.13	ALDH4A1
866	14q32.13	SERPINA6
8660	13q34	IRS2
8661	10q26.11	EIF3A
86614	Yq11.222	HSFY1
8662	7p22.3	EIF3B
8663	16p11.2	EIF3C
8664	22q12.3	EIF3D
8665	11p15.4	EIF3F
8666	19p13.2	EIF3G
8667	8q23.3-q24.11	EIF3H
8668	1p35.2	EIF3I
8669	15q21.1	EIF3J
867	11q23.3	CBL
8671	4q13.3	SLC4A4
8672	1p36.12	EIF4G3
8673	2p11.2	VAMP8
8674	1q24.3	VAMP4
8675	20q13.32	STX16
8676	6q24.2	STX11
8677	19p13.13	STX10
8678	17q21.31	BECN1
86781	20q13.12	RPS2P7
868	3q13.11	CBLB
8681	15q15.1	JMJD7-PLA2G4B
8682	1q23.2	PEA15
8683	12q24.31	SRSF9
8685	2q14.2	MARCO
8686	17q21.2	KRT41P
8687	17q21.2	KRT38
8688	17q21.2	KRT37
8689	17q21.2	KRT36
869	16q12.1	CBLN1
8690	11q21	JRKL
8691	10q25	IDDM17
8692	3p21.31	HYAL2
8693	12q21.33	GALNT4
8694	8q24.3	DGAT1
8697	5q31.2	CDC23
8698	19p13.3	S1PR4
87	14q24.1	ACTN1
8701	7p15.3	DNAH11
8702	3q13.32	B4GALT4
8703	1q23.3	B4GALT3
8704	1p34.1	B4GALT2
8705	6p21.32	B3GALT4
8706	3q26.1	B3GALNT1
8707	1q31.2	B3GALT2
8708	2q24.3	B3GALT1
871	11q13.5	SERPINH1
8710	18q21.33	SERPINB7
8711	17p13.1	TNK1
8712	Xp11.23	PAGE1
8714	17q21.33	ABCC3
8715	18q12.1	NOL4
8717	16q22.1	TRADD
87171	20q13.13	ARPC3P1
87178	2p16.1	PNPT1
8718	1p36.31	TNFRSF25
8720	16q23.3-q24.1	MBTPS1
8721	9q34.3	EDF1
8722	11q13.2	CTSF
8723	3q21.2	SNX4
8724	6q21	SNX3
8725	19q12	URI1
8726	11q14.2	EED
8727	9q31.3	CTNNAL1
8728	5q33.3	ADAM19
8729	10q24.32	GBF1
873	21q22.12	CBR1
8731	18p11.21	RNMT
8732	6q15	RNGTT
8733	8q24.3	GPAA1
8735	17p13.1	MYH13
8736	18p11.31	MYOM1
8737	6p25.2	RIPK1
8738	12q22	CRADD
8739	12q24.22	HRK
874	21q22.12	CBR3
8740	19p13.3	TNFSF14
8741	17p13.1	TNFSF13
8742	17p13.1	TNFSF12
8743	3q26.31	TNFSF10
8744	19p13.3	TNFSF9
8745	2q33.3	ADAM23
8747	14q24.2	ADAM21
8748	14q24.2	ADAM20
8749	8p11.22	ADAM18
875	21q22.3	CBS
8751	1q21.3	ADAM15
8754	8p11.22	ADAM9
8755	14q32.33	ADAM6
8756	8p21.2	ADAM7
8759	12q24.12-q24.13	ADAM1A
8760	20p12.3	CDS2
8761	1p34.3	PABPC4
8763	6q21	CD164
8764	1p36.32	TNFRSF14
8766	15q22.31	RAB11A
8767	8q21.3	RIPK2
87688	10q21.3	RPL7AP50
8771	20q13.33	TNFRSF6B
8772	11q13.3	FADD
8773	15q15.1-q15.2	SNAP23
8774	18p11.22	NAPG
8775	19q13.32-q13.33	NAPA
8776	Xq28	MTMR1
87769	13q32.3	GGACT
8777	9p23	MPDZ
8778	19q13.41	SIGLEC5
878	17q24	CCA1
8780	18q11.2	RIOK3
8781	7p11.2	PSPHP1
8782	12q21-q23	MYP3
8784	1p36.33	TNFRSF18
8785	20q13.12	MATN4
8786	16p13.3	RGS11
8787	17q24.1	RGS9
8788	14q32.2	DLK1
8789	9q22.32	FBP2
8790	1p31.1	FPGT
8792	18q21.33	TNFRSF11A
8793	8p21.3	TNFRSF10D
8794	8p21.3	TNFRSF10C
8795	8p21.3	TNFRSF10B
8796	13q22.3	SCEL
8797	8p21.3	TNFRSF10A
8798	12p13.32	DYRK4
8799	1q21.1	PEX11B
88	1q43	ACTN2
8800	15q26.1	PEX11A
8801	3p14.1	SUCLG2
8802	2p11.2	SUCLG1
8803	13q14.2	SUCLA2
8804	1q24.2	CREG1
8805	7q33-q34	TRIM24
8806	18p	SCZD8
8807	2q12.1	IL18RAP
8808	2q12.1	IL1RL2
8809	2q12.1	IL18R1
881	9p13.3	CCIN
8811	17q25.1	GALR2
8812	14q32.2	CCNK
8813	20q13.13	DPM1
8814	14q21.3	CDKL1
8815	11q13.1	BANF1
8816	14q24.1	DCAF5
8817	5q35.1	FGF18
8818	9q34.11	DPM2
8819	4q34.1	SAP30
882	8q	CCAL1
8820	3p14.3	HESX1
8821	4q31.21	INPP4B
8822	8p21.3	FGF17
8823	Xq21.1	FGF16
8824	16q22.1	CES2
8825	12q21.31	LIN7A
8826	15q26.1	IQGAP1
8828	2q33.3	NRP2
8829	10p11.22	NRP1
883	9q34.11	KYAT1
8830	17q	PTLAH
8831	6p21.32	SYNGAP1
8832	1q23.3	CD84
8833	3q25.31	GMPS
8834	17p11.2	TMEM11
8835	12q22	SOCS2
8836	8q12.3	GGH
8837	2q33.1	CFLAR
8838	6q21	WISP3
8839	20q13.12	WISP2
8840	8q24.22	WISP1
8841	5q31.3	HDAC3
8842	4p15.32	PROM1
8843	12q24.31	HCAR3
8844	17q11.2	KSR1
88455	12q24.11	ANKRD13A
8846	14q24.3	ALKBH1
8847	13q14.2	DLEU2
8848	13q14.11	TSC22D1
885	3p22.1	CCK
8850	3p24.3	KAT2B
8851	17q11.2	CDK5R1
8852	Xp11.22	AKAP4
8853	2p25.1	ASAP2
8854	15q21.3	ALDH1A2
8856	3q13.33	NR1I2
8857	19q13.2	FCGBP
8858	13q34	PROZ
8859	6p21.33	STK19
886	4p15.2	CCKAR
8861	10q24.32	LDB1
8862	Xq26.1	APLN
8863	1p36.23	PER3
8864	2q37.3	PER2
8867	21q22.11	SYNJ1
8869	2p11.2	ST3GAL5
887	11p15.4	CCKBR
8870	6p21.33	IER3
8871	6q25.3	SYNJ2
8872	10p14-p13	CDC123
8874	13q34	ARHGEF7
88745	6p21.1	RRP36
8875	6q23.2	VNN2
8876	6q23.2	VNN1
8877	17q25.1	SPHK1
8878	5q35.3	SQSTM1
8879	10q22.1	SGPL1
8880	1p31.1	FUBP1
8881	13q34	CDC16
8882	11q23.3	ZPR1
8883	16q22.1	NAE1
8884	2p23.3	SLC5A6
8886	2q14.1	DDX18
8887	7p15.2	TAX1BP1
8888	21q22.3	MCM3AP
889	7q21.2	KRIT1
8890	2p23.3	EIF2B4
8891	1p34.1	EIF2B3
8892	14q24.3	EIF2B2
8893	3q27.1	EIF2B5
8894	20q11.22	EIF2S2
8895	8q21.3	CPNE3
8896	7q22.1	BUD31
8897	22q12.2	MTMR3
8898	11q21	MTMR2
8899	6p25.2	PRPF4B
89	11q13.2	ACTN3
890	4q27	CCNA2
8900	13q13.3	CCNA1
8904	20q11.22	CPNE1
8905	Xp22.2	AP1S2
8906	14q11.2	AP1G2
8907	19p13.11	AP1M1
8908	Xp22.33	GYG2
8909	12q13.11	ENDOU
891	5q13.2	CCNB1
8910	7q21.3	SGCE
8911	22q13.1	CACNA1I
8912	16p13.3	CACNA1H
89122	7q22.1	TRIM4
8913	17q21.33	CACNA1G
8914	12q13.3	TIMELESS
8915	1p22.3	BCL10
8916	4q22.1	HERC3
8917	15q13.1	HERC2P1
8918	15q11.2	HERC2P6
892	6q16.2	CCNC
8924	15q13.1	HERC2
8925	15q22.31	HERC1
8926	15q11.2	SNURF
8927	3p21.31	BSN
8928	8q24.3	FOXH1
8929	4p13	PHOX2B
8930	3q21.3	MBD4
8932	18q21.2	MBD2
8933	Xq26.3	RTL8C
8934	1q32.1	RAB29
8935	7p15.2	SKAP2
8936	6q21	WASF1
8938	16p13.3	BAIAP3
8939	9q34.11-q34.12	FUBP3
894	12p13.32	CCND2
8940	22q11.22	TOP3B
8941	2q35	CDK5R2
8942	2q22.2	KYNU
8943	19p13.3	AP3D1
8944	4q31.3	SNORD73A
8945	10q24.32	BTRC
895	11q12.3	CCND2P1
896	6p21.1	CCND3
8968	6p22.2	HIST1H3F
8969	6p22.1	HIST1H2AG
897	10p11.23	CCND3P1
8970	6p22.1	HIST1H2BJ
8971	3q21.3	H1FX
8972	7q34	MGAM
8973	8p11.21	CHRNA6
8974	5q31.1	P4HA2
8975	3q26.33	USP13
89758	6q14.1	LINC01621
8976	7q31.32	WASL
89760	Xq24-q26	MRX75
89761	6q12	NUFIP1P
89765	21q22.3	RSPH1
89766	21q22.3	UMODL1
89770	14q32.33	IGHV3-30-5
89777	18q21.33	SERPINB12
89778	18q21.33	SERPINB11
89780	1q42.13	WNT3A
89781	22q12.1	HPS4
89782	3q29	LMLN
89790	19q13.41	SIGLEC10
89792	11q13.1	GAL3ST3
89795	12q21.2	NAV3
89796	1q32.1	NAV1
89797	11p15.1	NAV2
898	19q12	CCNE1
89801	Xp11.23	PPP1R3F
89822	6p21.2	KCNK17
89832	15q13.2	CHRFAM7A
89837	15q13.2	ULK4P3
89838	15q13.3	ULK4P1
89839	15q13.2	ARHGAP11B
89844	19p13.12	LOC89844
89845	6p21.1	ABCC10
89846	9q22.31	FGD3
89848	5q31.3	FCHSD1
89849	11q13.4	ATG16L2
8985	7q22.1	PLOD3
89853	9q33.3	MVB12B
89857	3q27.1	KLHL6
89858	19q13.41	SIGLEC12
8986	11q13.1	RPS6KA4
89866	1q25.2	SEC16B
89869	12p12.3	PLCZ1
8987	4q21.1	STBD1
89870	6p22.1	TRIM15
89872	1q21.3	AQP10
89873	2q31-q32	PPH2
89874	14q13.3	SLC25A21
89876	3q13.33	MAATS1
8988	5q11.2	HSPB3
89882	9p24.1	TPD52L3
89883	7q34	OR6W1P
89884	1q25.2	LHX4
89885	Xq28	FATE1
89886	1q23.2	SLAMF9
89887	19q13.42	ZNF628
8989	8q21.11	TRPA1
89890	13q14.11	KBTBD6
89891	9q34.11	WDR34
89894	12q24.12-q24.13	TMEM116
899	16p13.3	CCNF
8991	1q21.3	SELENBP1
89910	12q24.11	UBE3B
8992	5q35.1	ATP6V0E1
89927	16p13.11	C16orf45
8993	19q13.32	PGLYRP1
89932	14q24.2	PAPLN
8994	3p21.31	LIMD1
89941	16p13.3	RHOT2
89944	11q25	GLB1L2
8995	1q25.1	TNFSF18
89953	6p21.1	KLC4
89958	9q34.3	SAPCD2
8996	16q22.1	NOL3
8997	3q21.1-q21.2	KALRN
89970	16q13	RSPRY1
89978	15q14	DPH6
8999	4q21.1	CDKL2
9	8p22	NAT1
90	2q24.1	ACVR1
900	5q34	CCNG1
90007	19p13.3	MIDN
9001	17q21.2	HAP1
90011	19q13.42	KIR3DX1
90019	11p15.5	SYT8
9002	19p13.11	F2RL3
90024	4q24	FLJ20021
90025	6q14.1	UBE3D
90050	14q32.12	FAM181A
90060	Xp11.23	CCDC120
90070	12q13.2	LACRT
90075	19q13.11	ZNF30
901	4q21.1	CCNG2
90102	3q13.2	PHLDB2
90113	3q27.1	VWA5B2
90120	9q34.3	TMEM250
90121	Xp11.22	TSR2
9013	16q24.1	TAF1C
90133	3q25.33	KRT8P12
90134	2q24.2	KCNH7
90135	14q32.33	BTBD6
90139	11p11.2	TSPAN18
9014	2p25.1	TAF1B
90141	14q32.11	EFCAB11
9015	1q41	TAF1A
9016	Xq26.1	SLC25A14
90161	Xq26.2	HS6ST2
90167	Xq26.2	FRMD7
90187	20q12	EMILIN3
9019	1q24.2	MPZL1
90193	12p12.3	RPL7P6
90196	20q13.12	SYS1
90199	20q13.12	WFDC8
902	5q14.3	CCNH
9020	17q21.31	MAP3K14
90203	20q13.12	SNX21
90204	20q13.12	ZSWIM1
9021	17q25.3	SOCS3
9022	9q34.3	CLIC3
90226	3p21.31	UCN2
9023	10q23.31	CH25H
90231	1p36.22	KIAA2013
90233	19q13.43	ZNF551
9024	11p15.5	BRSK2
90246	3q21.3	LOC90246
90249	5q35.2	UNC5A
9025	6p21.2	RNF8
9026	12q24.31	HIP1R
90268	5p15.2	OTULIN
9027	2p13.1	NAT8
90271	10q24.31	OLMALINC
90273	19q13.2	CEACAM21
9028	16p13.3	RHBDL1
90288	3q21.3	EFCAB12
90293	Xq24	KLHL13
9030	17q21.3	ERDA1
9031	7q11.23	BAZ1B
90313	17q11.2	TP53I13
90316	Xq21.31	TGIF2LX
90317	19q13.41	ZNF616
9032	17p13.2	TM4SF5
90321	19q13.41	ZNF766
90324	19q13.2	CCDC97
90326	1p36.31	THAP3
9033	10q24.31	PKD2L1
90332	19q13.32	EXOC3L2
90333	19q13.41	ZNF468
90338	19q13.41-q13.42	ZNF160
9034	3p21.31	CCRL2
90342	2q11.2	FER1L5
90352	14q24.1	MAGOH3P
90353	19q13.41	CTU1
90355	5q21.1	C5orf30
90362	8q12.1	FAM110B
9037	5p15.31	SEMA5A
90378	19p13.12	SAMD1
90379	19p13.12	DCAF15
9038	6q23.2	TAAR5
90381	15q26.1	TICRR
9039	3p14.1	UBA3
90390	8q24.11	MED30
904	12q13.11-q13.12	CCNT1
9040	19q13.43	UBE2M
90407	3q27.2	TMEM41A
90410	17q11.2	IFT20
90411	2p21	MCFD2
90416	15q15.1	CCDC32
90417	15q15.1	KNSTRN
90423	2p21	ATP6V1E2
90427	15q15.1	BMF
9043	17q21.33	SPAG9
9044	10q23.32	BTAF1
90441	5p15.1	ZNF622
9045	3p22.1	RPL14
90459	8p23.1	ERI1
9046	8p21.3	DOK2
9047	1q23.1	SH2D2A
9048	1p34.1	ARTN
90480	19p13.13	GADD45GIP1
90485	19q13.43	ZNF835
90488	12q23.3	TMEM263
9049	11q13.2	AIP
90499	2q11.1	FAM95A
905	2q21.3	CCNT2
9050	18q21.1	PSTPIP2
90506	17q21.32	LRRC46
90507	17q21.32	SCRN2
9051	15q24.3	PSTPIP1
9052	12p13.1	GPRC5A
90522	19q13.2	YIF1B
90523	6p12.1	MLIP
90525	15q21.1	SHF
90527	15q21.1	DUOXA1
90529	1p36.11	STPG1
9053	6q23.3	MAP7
9054	20q11.22	NFS1
9055	15q26.1	PRC1
90550	10q22.1	MCU
90557	2q21.1	CCDC74A
9056	14q11.2	SLC7A7
9057	16q22.1	SLC7A6
90576	19p13.2	ZNF799
9058	17q11.2	SLC13A2
90580	19p13.2	TIMM29
90586	17q21.31	AOC4P
90589	19p13.2	ZNF625
90592	19p13.2	ZNF700
90594	19p13.2	ZNF439
9060	10q23.2-q23.31	PAPSS2
9061	4q25	PAPSS1
90624	5q23.3-q31.1	LYRM7
90625	21q22.3	ERVH48-1
90627	13q13.1-q13.2	STARD13
9063	18q21.1	PIAS2
90632	6q27	LINC00473
90634	13q13.1	N4BP2L1
90637	7p22.3	ZFAND2A
90639	7p22.3	COX19
9064	1p36.11	MAP3K6
90649	19p12	ZNF486
90655	Yp11.2	TGIF2LY
9066	11q12.2	SYT7
90665	Yp11.2	TBL1Y
90668	14q11.2	CARMIL3
90673	14q11.2	PPP1R3E
90678	9q33.3-q34.11	LRSAM1
9068	1q25.2	ANGPTL1
9069	7q21.13	CLDN12
90693	7p15.3	CCDC126
9070	8p11.23	ASH2L
90701	18q21.32	SEC11C
9071	13q32.1	CLDN10
9073	21q22.11	CLDN8
90736	Xp11.21	FAM104B
90737	Xp11.21	PAGE5
9074	16p13.3	CLDN6
9075	Xq22.3	CLDN2
9076	3q28	CLDN1
90768	4q34.3	LOC90768
9077	1p31.3	DIRAS3
90780	1q21.3	PYGO2
9079	4p15.32	LDB2
90799	17q23.3	CEP95
908	7p11.2	CCT6A
9080	16p13.3	CLDN9
90806	1q32.3	ANGEL2
90809	14q11.2	PIP4P1
9081	Yq11.223	PRY
9082	Yq11.222	XKRY
90826	4q31.23	PRMT9
90827	7p11.2	ZNF479
9083	Yq11.223	BPY2
90835	16p11.2	CCDC189
9084	Yq11.221	VCY
90843	Xq22.1	TCEAL8
9085	Yq11.23	CDY1
90850	16p13.3	ZNF598
90853	1p35.2	SPOCD1
90859	4q26	NT5C3AP1
9086	Yq11.223	EIF1AY
90861	16p13.3	JPT2
90864	16p13.3	SPSB3
90865	9p24.1	IL33
9087	Yq11.221	TMSB4Y
90871	9p24.1	DMAC1
90874	1p12	ZNF697
9088	16p13.3	PKMYT1
909	1q23.1	CD1A
9091	16p13.3	PIGQ
9092	11q13.1	SART1
9093	16p13.3	DNAJA3
90933	5q35.3	TRIM41
9094	17q11.2	UNC119
9095	1q24.2	TBX19
90952	11q24.2	ESAM
90956	7q34	ADCK2
90957	2p22.1	DHX57
9096	6q14.3	TBX18
9097	18p11.32	USP14
9098	17p13.2	USP6
90987	8q24.3	ZNF251
9099	11q23.3	USP2
90990	8q24.3	KIFC2
90993	11p11.2	CREB3L1
91	12q13.13	ACVR1B
910	1q23.1	CD1B
9100	16q24.1	USP10
9101	15q21.2	USP8
91010	12q13.12	FMNL3
91012	12q13.12	CERS5
9103	1q23.3	FCGR2C
91039	19p13.3	DPP9
9104	Xp11.3	RGN
91050	4p15.2	CCDC149
91056	11q13.1	AP5B1
91057	11p14.1	CCDC34
9107	13q12.13	MTMR6
91074	10p11.21	ANKRD30A
9108	8p22	MTMR7
911	1q23.1	CD1C
9110	17q22	MTMR4
91107	17q25.1	TRIM47
9111	2q23.3	NMI
9112	14q32.33	MTA1
91120	19p12	ZNF682
9113	6q25.1	LATS1
91133	18p11.31	L3MBTL4
91137	5q22.1	SLC25A46
9114	16q22.1	ATP6V0D1
91147	8q22.1	TMEM67
91149	2q31.1	RAPGEF4-AS1
91151	16p13.3	TIGD7
91156	1q32.1	IGFN1
9117	3p22.1	SEC22C
91179	22q11.21	SCARF2
9118	10q24.33	INA
91181	1q21.3	NUP210L
9119	12q13.13	KRT75
912	1q23.1	CD1D
9120	17q24.2	SLC16A6
9121	17q25.1	SLC16A5
91219	22q11.22	ABHD17AP5
9122	1p13.3	SLC16A4
91227	22q11.22	GGTLC2
9123	17q25.3	SLC16A3
9124	10q23.33	PDLIM1
9125	2q35	CNOT9
91252	11p11.2	SLC39A13
9126	10q25.2	SMC3
9127	22q11.21	P2RX6
91272	5q35.2	BOD1
9128	9q32	PRPF4
91283	9q31.1	MSANTD3
91289	22q13.33	LMF2
9129	1q21.2	PRPF3
91298	12q21.32	C12orf29
913	1q23.1	CD1E
9130	Xq28	FAM50A
91300	19p13.3	R3HDM4
91304	19p13.3	TMEM259
9131	Xq26.1	AIFM1
91316	22q11.23	GUSBP11
91319	22q11.23	DERL3
9132	1p34.2	KCNQ4
9133	15q22.2	CCNB2
9134	8q22.1	CCNE2
9135	17p13.2	RABEP1
91351	4q32.3	DDX60L
91353	22q11.23	IGLL3P
91355	22q11.23	LRP5L
9136	3p21.2	RRP9
91368	5q31.1	CDKN2AIPNL
91369	17q21.33	ANKRD40
91370	22q12.2	LOC91370
91373	9q34.3	UAP1L1
9138	19q13.2	ARHGEF1
91380	15q11.2	SNORD107
9139	20q11.21-q11.22	CBFA2T2
91392	3p21.31	ZNF502
914	1p13.1	CD2
9140	5q22.3	ATG12
91404	2q31.2	SESTD1
91405	19q13.2	PLEKHA3P1
91408	1p32.3	BTF3L4
91409	2q21.1	CCDC74B
9141	19q13.11	PDCD5
91419	12q14.1	ATP23
9143	16p13.3	SYNGR3
91433	15q26.1	RCCD1
9144	17q25.3	SYNGR2
91442	19q13.11	FAAP24
91445	22q12.2	RNF185
9145	22q13.1	SYNGR1
91450	15q24.3	LOC91450
91452	10p12.1	ACBD5
9146	17q25.3	HGS
91461	2p21	PKDCC
91464	22q12.3	ISX
9147	14q21.3	NEMF
9148	10q24.33	NEURL1
9149	19q13.2	DYRK1B
915	11q23.3	CD3D
9150	18q23	CTDP1
9152	11p15.1	SLC6A5
91522	5q35.3	COL23A1
91523	12q13.11	PCED1B
91526	2q33.1	ANKRD44
9153	15q21.1	SLC28A2
9154	15q25.3	SLC28A1
91543	2p25.2	RSAD2
91544	1p36.11	UBXN11
91548	1q32.3	LOC91548
9156	1q43	EXO1
91561	11p15.1	RPS2P40
91574	12q24.31	C12orf65
9158	11q13.1	FIBP
91582	22q13.1	RPS19BP1
91584	7q32.3	PLXNA4
9159	11q23.3	PCSK7
916	11q23.3	CD3E
91603	17q12	ZNF830
91607	17q12	SLFN11
91608	17q12	RASL10B
91612	14q23.3	CHURC1
91614	11p13	DEPDC7
9162	7q33	DGKI
91624	1p31.1	NEXN
9163	16q22	AMLCR2
91646	19q13.11	TDRD12
91647	17p11.2	ATPAF2
91653	3q13.2	BOC
9166	8q23.2	EBAG9
91661	19q13.42	ZNF765
91662	19q13.42	NLRP12
91663	19q13.42	MYADM
91664	19q13.42	ZNF845
9167	2p21	COX7A2L
9168	2p11.2	TMSB10
91683	11q13.2	SYT12
91687	1q25.1	CENPL
91689	22q13.2	SMDT1
9169	12q12	SCAF11
91694	8p23.1	LONRF1
91695	22q13.2	RRP7BP
917	11q23.3	CD3G
9170	19p13.11	LPAR2
91703	11q13.2	ACY3
9172	8p23.3	MYOM2
9173	2q12.1	IL1RL1
91734	10p15.3	IDI2
91746	4q13.2	YTHDC1
91748	14q24.3	ELMSAN1
91749	6q21	MFSD4B
9175	3q27.2	MAP3K13
91750	14q24.3	LIN52
91752	2q32.1	ZNF804A
91754	14q24.3	NEK9
91768	18q11.2	CABLES1
9177	11q23.2	HTR3B
91775	3q12.3	NXPE3
91782	8p21.3	CHMP7
9179	7q22.1	AP4M1
9180	5p13.1	OSMR
91801	11q22.3	ALKBH8
91807	16q11.2	MYLK3
9181	1q22	ARHGEF2
9182	12q21.31	RASSF9
91828	14q32.32	EXOC3L4
9183	11q23.2	ZW10
91833	14q32.31	WDR20
9184	10q26.13	BUB3
9185	Xp22.2	REPS2
91851	Xq23	CHRDL1
91860	15q23	CALML4
91862	16q22.2	MARVELD3
91869	3p21.1	RFT1
9187	15q22.31	SLC24A1
91875	14q11.2	TTC5
9188	10q22.1	DDX21
9189	Xp22.33	ZBED1
91893	11q23.1	FDXACB1
91894	11q23.1	C11orf52
919	1q24.2	CD247
9191	1q23.3	DEDD
91937	5q33.3	TIMD4
9194	12q14.1	SLC16A7
91942	5q12.1	NDUFAF2
91947	15q26.2	ARRDC4
91948	15q26.2	LINC00923
91949	16p12.2	COG7
9196	17p13.1	KCNAB3
91966	Xq28	CXorf40A
9197	3q25.31	SLC33A1
91975	5q33.1	ZNF300
91977	5q33.1	MYOZ3
91978	19p13.3	TPGS1
92	2q22.3-q23.1	ACVR2A
920	12p13.31	CD4
9200	10p12.33	HACD1
92002	Xq28	CCNQ
9201	13q13.3	DCLK1
92014	9p13.2-p13.1	SLC25A51
92017	16p13.13-p13.12	SNX29
9202	1p34.3	ZMYM4
9203	Xq13.1	ZMYM3
9204	1p34.3	ZMYM6
9205	13q12.11	ZMYM5
9206	13q14.2	RAD17P2
9207	7p21.1	RAD17P1
92070	4p16.3	CTBP1-AS2
9208	2q37.3	LRRFIP1
92086	20p11.21	GGTLC1
9209	3p22.2	LRRFIP2
92092	7q34	ZC3HAV1L
921	11q12.2	CD5
9210	Xp11.22	BMP15
92104	2q31.2	TTC30A
92105	11q14.1	INTS4
92106	3p25.1-p24.3	OXNAD1
9211	10q23.33	LGI1
9212	17p13.1	AURKB
92126	18q22.1	DSEL
92129	Xq22.3	RIPPLY1
9213	1q25.3	XPR1
9214	1q32.1	FCMR
92140	8q22.1	MTDH
9215	22q12.3	LARGE1
92154	16q22.1	MTSS1L
92162	17p13.1	TMEM88
9217	20q13.32	VAPB
92170	10q26.3	MTG1
9218	18p11.22	VAPA
92181	5q35.1	UBTD2
9219	11q12.3	MTA2
92196	2q24.1	DAPL1
922	1q23.1	CD5L
9220	17q11.2	TIAF1
9221	10q24.32	NOLC1
92211	10q23.1	CDHR1
9223	3p14.1	MAGI1
92235	1q24.1	DUSP27
92241	1q24.2	RCSD1
92249	Xq11.1	LINC01278
92255	5p13.2	LMBRD2
92259	5q13.2	MRPS36
9227	4q32.1	LRAT
92270	5q14.2	ATP6AP1L
9228	8p23.3	DLGAP2
92283	19q13.12	ZNF461
92285	19q13.12	ZNF585B
9229	18p11.31	DLGAP1
92291	2p23.1	CAPN13
92292	11q12.1	GLYATL1
92293	12q24.32-q24.33	TMEM132C
923	11q12.2	CD6
9230	19p13.2	RAB11B
92304	5q35.3	SCGB3A1
92305	4p16.3	TMEM129
9231	10q22.3	DLG5
92312	1q22	MEX3A
9232	5q33.3	PTTG1
92335	17q23.3	STRADA
92340	17q23.3	PRR29
92342	1q24.2	METTL18
92344	1q24.2	GORAB
92345	4q32.2	NAF1
92346	1q24.3	C1orf105
9235	16p13.3	IL32
92359	19p13.3	CRB3
9236	15q21.3	CCPG1
92369	3q23	SPSB4
92370	3q23	PXYLP1
9238	7p13	TBRG4
92399	9q33.2	MRRF
924	17q25.3	CD7
9240	14q24.3	PNMA1
92400	9q33.2	RBM18
9241	17q22	NOG
9242	8q13.3	MSC
92421	8q21.13	CHMP4C
92427	14q32.33	RPS2P4
9244	19p13.11	CRLF1
9245	15q22.2	GCNT3
9246	11q12.1	UBE2L6
9247	6p24.2	GCM2
9248	Xq28	GPR50
92482	10q25.2	BBIP1
92483	15q22.2	LDHAL6B
9249	1p36.21	DHRS3
925	2p11.2	CD8A
92507	20p13	RPS4XP2
9252	14q32.11	RPS6KA5
92521	17p11.2	SPECC1
9253	19q13.2	NUMBL
9254	3p21.31	CACNA2D2
9255	4q24	AIMP1
92552	Xp22.2	ATXN3L
92558	12q24.23	BICDL1
