entrez	cytoband	symbol	arm
728791	3q13.31	RPS10P4	3q
728798	10q11.22	FRMPD2B	10q
7288	19q13.33	TULP2	19q
728806	17q21.31	NSFP1	17q
728807	4q13.2	LOC728807	4q
728811	4q13.2	LOC728811	4q
728815	2q12.1	LOC728815	2q
728819	2p21	C1GALT1C1L	2p
728820	5q14.1	RPL29P15	5q
728823	17p13.1	RPS26P53	17p
728825	Xq23	LOC728825	Xq
728833	1q21.1	FAM72D	1q
728841	1p11.2	NBPF8	1p
728843	5q34	RPL7P20	5q
728851	2q11.2	HMGN1P36	2q
728853	19q13.13	LOC728853	19q
728855	1p11.2	LINC00623	1p
728858	12p11.23	C12orf71	12p
728873	3q13.31	PTMAP8	3q
728877	9q13	LOC728877	9q
728882	20p11.1	FAM182B	20p
728887	1p34.1	CCNB1IP1P1	1p
728888	16p11.2	NPIPB11	16p
7289	12p13.33	TULP3	12p
728911	Xq26.3	CT45A2	Xq
728913	13q14.13	RCN1P2	13q
728917	1q21.2	ABHD17AP1	1q
728920	1q21.2	PDE4DIPP1	1q
728921	5q31.3	HAUS1P1	5q
728927	7q11.21	ZNF736	7q
728929	18q21.1	ELOA3B	18q
728931	5p12	AMD1P3	5p
728933	10q26.3	RPL23AP60	10q
728937	4q26	RPS26P25	4q
728938	8p23.1	SUB1P1	8p
728945	1q21.1	PPIAL4F	1q
728947	7q11.21	ZNF680P1	7q
728953	14q13.1	RPS19P3	14q
728957	8p23.1	ZNF705D	8p
728962	Xq26.3	RPL7P56	Xq
728963	1p34.1	RPS15AP10	1p
728970	13q14.13	PPP1R2P4	13q
728971	2p16.3	RPS27AP7	2p
728975	11q13.1	LOC728975	11q
728978	10q22.1	UNC5B-AS1	10q
728979	5q14.3	RPL10AP9	5q
728989	1q21.1	LOC728989	1q
728990	10q11.23	SLC9A3P3	10q
728992	3q13.33	RPL7AP11	3q
728996	12p12.3	METTL8P1	12p
729	5p13.1	C6	5p
7290	22q11.21	HIRA	22q
729004	17p12	RPL9P2	17p
729009	2q31.3	FTH1P20	2q
729012	9q33.2	SKA2P1	9q
729013	11p15.4	ZBED5-AS1	11p
729020	10q24.33	RPEL1	10q
729023	10q11.23	NUTM2HP	10q
729025	12p12.3	SLC15A5	12p
729032	3p22.1	RPL36P20	3p
729033	1q42.13	LOC729033	1q
729040	5q14.3	LOC729040	5q
729041	1p33	FAAHP1	1p
729042	14q13.3	RPL29P3	14q
729046	10q22.1	RPL17P50	10q
729050	2q31.3	KRT18P29	2q
729056	21q22.2	LOC729056	21q
729057	22q11.1	LOC729057	22q
729059	1p36.12	TEX46	1p
729073	15q15.1	FAM92A1P1	15q
729075	4q25	RPL36AP23	4q
729079	1q43	RPSAP21	1q
729080	5q31.3	LOC729080	5q
729082	15q15.1	OIP5-AS1	15q
729083	3p22.1	LINC02158	3p
729085	3p22.1	FAM198A	3p
729086	1q21.1	LOC729086	1q
729092	10q22.2	AGAP5	10q
729096	10q22.2	BMS1P4	10q
729097	12p13.33	RPS4XP14	12p
7291	7p21.1	TWIST1	7p
729101	11q13.1	IMMP1LP1	11q
729102	3p22.1	HNRNPA1P22	3p
729119	19p13.3	HMGB2P1	19p
729121	2q12.3	RGPD4-AS1	2q
729123	5q31.3	RPL7P21	5q
729126	7q11.21	LOC729126	7q
729131	11q23.3	KRT8P7	11q
729138	1q43	RPLP1P2	1q
729141	2q32.1	LOC729141	2q
729146	17q21.32	RPL9P28	17q
729148	Xp11.3	NUS1P1	Xp
729150	3q21.2	RPS3AP14	3q
729156	7q11.21	GTF2IRD1P1	7q
729159	16q21	NPAP1L	16q
729162	Xp22.33	FAM239B	Xp
729163	13q14.3	FABP5P2	13q
729171	2q11.1	ANKRD20A8P	2q
729176	6q24.3	KATNBL1P6	6q
729177	6p22.3	NBAT1	6p
729178	6q24.3	STXBP5-AS1	6q
729182	1q21.1	FAM91A3P	1q
729188	Xp22.11	RPS26P58	Xp
729196	11q13.2	UNC93B5	11q
729198	1p32.3	ANAPC10P1	1p
7292	1q25.1	TNFSF4	1q
729200	6q25.1	LOC729200	6q
729201	Xp11.23	SPACA5B	Xp
729203	2p15	RPL31P30	2p
729208	15q22.1	RPL21P14	15q
729209	2p15	RPSAP26	2p
729211	3p22.3	KRT18P15	3p
729212	22q12.2	RPL13AP26	22q
729215	14q21.3	RPL32P29	14q
729217	16q21	LOC729217	16q
729218	4q26	LOC729218	4q
729220	17q21.33	FLJ45513	17q
729224	2q33.1	KIAA2012-AS1	2q
729230	3p21.31	CCR2	3p
729233	13q21.1	PRR20B	13q
729234	2q11.2	FAHD2CP	2q
729236	1p32.3	RPS13P2	1p
729238	10q22.3	SFTPA2	10q
729240	13q21.1	PRR20C	13q
729241	15q22.2	RPL21P117	15q
729246	13q21.1	PRR20D	13q
729248	2q13	ZBTB45P2	2q
729249	4q26	KLHL2P1	4q
729250	13q21.1	PRR20E	13q
729252	17p11.2	KRT16P1	17p
729254	2q32.3	LOC729254	2q
729257	1q42.2	RPS24P4	1q
729258	12q14.2	RPS11P6	12q
729259	17p11.2	RPL17P43	17p
729262	10q22.3	NUTM2B	10q
729264	16p11.2	TP53TG3D	16p
729274	19p13.2	RPS2P53	19p
729277	6q27	RPL23AP47	6q
729279	19p13.2	RPL28P5	19p
729288	17p11.2	ZNF286B	17p
729291	12p11.22	LOC729291	12p
729293	6q24.1	RPS18P10	6q
729296	20q13.33	LOC729296	20q
729298	12q14.3	PCNPP3	12q
729299	7q11.23	PMS2P8	7q
7293	1p36.33	TNFRSF4	1p
729301	1p36.11	RPL17P9	1p
729305	11q25	LOC729305	11q
729307	4q28.3	LINC02510	4q
729308	10p12.31	RPL31P45	10p
729310	17p11.2	KYNUP2	17p
729313	16q23.2	PPIAP51	16q
729316	15q21.1	LOC729316	15q
729317	2p14	LOC729317	2p
729321	17p11.2	KYNUP1	17p
729323	17p11.2	KYNUP3	17p
729327	20p11.21	MED28P7	20p
729330	8q24.22	OC90	8q
729332	2q33.3	RPL27P8	2q
729334	17p11.2	LOC729334	17p
729338	4q27	CETN4P	4q
729340	10q26.11	RPL17P36	10q
729342	2q33.1	NPM1P46	2q
729344	15q21.1	KRT8P24	15q
729347	11p15.2	AKR1B1P3	11p
729348	2p14	LINC01873	2p
729349	3p21.31	RPL17P16	3p
729355	16p11.2	TP53TG3B	16p
729356	1p36.21	PRAMEF29P	1p
729359	19p13.3	PLIN4	19p
729362	11p15.1	RPL36AP37	11p
729366	2q33.3	HNRNPA1P51	2q
729374	1q21.3	RPS10P6	1q
729375	3q22.1	FAM86HP	3q
729384	11q14.3	TRIM49D2	11q
729389	19p13.13	RPS6P25	19p
729391	18p11.23	RFWD2P1	18p
729392	6p22.2	POM121L6P	6p
729396	Xp11.23	GAGE12J	Xp
729399	2q33.1	SEPHS1P6	2q
7294	4p12	TXK	4p
729402	10q26.12	RPL21P16	10q
729403	15q22.31	GAPDHP61	15q
729406	2q33.3	PPP1R14BP2	2q
729408	Xp11.23	GAGE2D	Xp
729409	12q15	C1GALT1P1	12q
729412	Xp22.2	PSMA6P2	Xp
729416	5q33.1	RPLP1P6	5q
729420	13q22.2	LMO7DN	13q
729422	Xp11.23	GAGE12C	Xp
729423	1p32.2	HNRNPA1P6	1p
729428	Xp11.23	GAGE12B	Xp
729431	Xp11.23	GAGE12E	Xp
729435	12q14.2	ATP6V1E1P3	12q
729438	7q11.23	CASTOR2	7q
729440	19q13.32	CCDC61	19q
729442	Xp11.23	GAGE12H	Xp
729447	Xp11.23	GAGE2A	Xp
729449	19p13.3	RPL7P50	19p
729450	22q11.21	SUSD2P2	22q
729451	14q22.2	LOC729451	14q
729453	7q11.23	PMS2P6	7q
729454	3p22.2	DSTNP4	3p
729458	19p13.2	MBD3L2B	19p
729461	22q11.21	FAM230J	22q
729467	1p32.1	HSD52	1p
729468	2q13	PGM5P4	2q
729475	2p24.2	RAD51AP2	2p
729480	16p13.3	RPL23AP5	16p
729484	12q14.3	RPL21P18	12q
729486	16p13.3	IL9RP3	16p
729490	17p11.2	NCOR1P2	17p
729493	19q13.32	GAPDHP38	19q
729494	11q21	ARPC3P3	11q
729495	22q11.21	ABHD17AP4	22q
729496	6q25.1	LOC729496	6q
729497	4q31.21	NCOA4P3	4q
7295	9q31.3	TXN	9q
729500	1p36.21	RPL12P14	1p
729501	13q11	ZNF962P	13q
729505	3p22.1	HMGN2P24	3p
729506	5p15.31	LINC02226	5p
729515	6q25.3	TMEM242	6q
729522	5q35.3	AACSP1	5q
729524	13q11	FEM1AP4	13q
729528	1p36.21	PRAMEF14	1p
729530	15q21.3	CNOT6LP1	15q
729532	2q33.2	LOC729532	2q
729533	1q32.1	FAM72A	1q
729535	13q11	FAM207BP	13q
729536	17q11.1	RPL34P31	17q
729540	2q13	RGPD6	2q
729557	20q11.22	LOC729557	20q
729558	4q31.3	LOC729558	4q
729561	11q24.2	NAP1L1P1	11q
729564	16p11.1	HMGN2P41	16p
729565	17q23.1	NDUFB8P2	17q
729566	4q31.3	ZBTB8OSP1	4q
729568	22q11.21	SUSD2P1	22q
729582	2q35	DIRC3	2q
729583	6p22.1	LINC01556	6p
729595	5q35.3	HMGB3P22	5q
729597	7q22.1	SPDYE6	7q
7296	12q23.3	TXNRD1	12q
729602	18p11.21	NPIPB1P	18p
729603	6q25.3	LOC729603	6q
729608	20q11.22	RPF2P1	20q
729609	Xp22.12	LOC729609	Xp
729610	12q15	FAHD2P1	12q
729611	15q23	RPL29P30	15q
729614	1p36.21	FLJ37453	1p
729617	17q23.2	RPL23AP74	17q
729621	17q23.2	RPL36AP46	17q
729627	3q23	PRR23A	3q
729630	7q21.11	DYNLL1P7	7q
729633	12q21.1	MRS2P2	12q
729635	6q25.2	HMGB3P19	6q
729646	14q23.1	RPL31P4	14q
729648	19p13.2	ZNF812P	19p
729650	Xp22.11	METTL15P3	Xp
729652	16p13.3	LOC729652	16p
729654	19p13.12	LOC729654	19p
729658	6q26	PACRG-AS3	6q
729659	7q22.1	S100A11P1	7q
729662	1p36.13	RPL22P3	1p
729665	14q23.1	CCDC175	14q
729666	10q26.11	LDHAP5	10q
729667	17q23.2	TRMT112P3	17q
729668	10p11.23	GOLGA2P6	10p
729673	3p21.31	PPIAP18	3p
729674	3q22.1	LOC729674	3q
729677	3q22.1	RPL7P16	3q
729678	5q35.3	LINC00847	5q
729679	19p13.11	RPS2P51	19p
729681	6q27	LOC729681	6q
729682	17q11.2	KRT17P3	17q
729683	17q23.3	LOC729683	17q
729686	15q24.1	NPM1P42	15q
729687	3q23	HMGN2P25	3q
729689	8p23.1	FAM90A2P	8p
7297	19p13.2	TYK2	19p
729707	5q35.3	LOC729707	5q
729708	1p31.1	TPI1P1	1p
729723	2p23.3	DNAJC27-AS1	2p
729727	6p21.32	RPL12P1	6p
729732	8p23.1	LOC729732	8p
729737	1p36.33	LOC729737	1p
729739	15q24.1	PPIAP46	15q
729747	19p13.2	ZNF878	19p
729756	3p21.31	PRSS44	3p
729759	1p36.33	OR4F29	1p
729760	2p11.2	RPL12P18	2p
729764	5q35.3	RPL23AP45	5q
729767	19q13.41	CEACAM18	19q
729769	2p23.3	UQCRHP2	2p
729774	18p11.21	LOC729774	18p
729779	1p31.1	PSAT1P3	1p
729780	1q23.1	RPS10P8	1q
729786	15q11.2	GOLGA8CP	15q
729789	3p14.3	RPS15P5	3p
729790	11q14.1	ARL6IP1P3	11q
729798	11p11.2	RPL23AP63	11p
729799	11p11.2	SEC14L1P1	11p
7298	18p11.32	TYMS	18p
729800	10q26.13	LOC729800	10q
729806	1q44	ZNF731P	1q
729809	15q24.2	DNM1P34	15q
729815	10q22.3	LOC729815	10q
729816	6p21.33	DHFRP2	6p
729817	1p31.1	HNRNPA3P14	1p
729828	1p31.1	ST13P20	1p
729830	4q31.3	FAM160A1	4q
729835	17q12	LOC729835	17q
729838	22q11.23	GGTLC4P	22q
729839	17q12	LOC729839	17q
729842	17q12	RPS2P50	17q
729852	7p21.3	UMAD1	7p
729856	1p36.11	LOC729856	1p
729857	2p11.2	RGPD2	2p
729859	2p11.2	LOC729859	2p
729862	5p13.3	LSP1P3	5p
729867	1q23.2	LOC729867	1q
729870	4q31.3	LOC729870	4q
729873	17q12	TBC1D3	17q
729877	17q12	TBC1D3H	17q
729885	19q13.42	VN1R101P	19q
729894	15q11.2	ELMO2P1	15q
729898	2q37.1	ZBTB8OSP2	2q
7299	11q14.3	TYR	11q
729900	15q11.2	LOC729900	15q
729903	19p12	RPS16P10	19p
729909	7p21.2	RPL36AP26	7p
729911	15q25.1	ANKRD34C-AS1	15q
729920	7p21.2	ISPD	7p
729927	11q14.1	RPS20P27	11q
729930	1p22.2	LOC729930	1p
729941	14q24.2	LOC729941	14q
729944	11q14.1	ZNF75CP	11q
729945	16p13.13	LOC729945	16p
729948	7q32.1	CDC26P1	7q
729950	18q11.2	LINC01915	18q
729952	1q23.3	HMGB3P6	1q
729955	1p36.11	RPL18AP5	1p
729956	19q13.42	SHISA7	19q
729960	11p11.12	LOC729960	11p
729962	3q24	RPL21P71	3q
729966	19p13.11	LOC729966	19p
729967	2p22.1	MORN2	2p
729968	2q36.3	LOC729968	2q
729970	1p21.3	LOC729970	1p
729973	1p35.3	LOC729973	1p
729974	19q13.42	RFPL4AL1	19q
729975	19q13.41	LINC01530	19q
729978	16p13.13	NPIPB2	16p
729987	1p21.3	LINC01776	1p
729991	19p13.11	BORCS8	19p
729992	2p24.3	ST13P1	2p
729993	16p13.12	SHISA9	16p
729998	7q33	LOC729998	7q
729999	19q13.43	LOC729999	19q
73	3q23	ACTG1P1	3q
730	5p13.1	C7	5p
7300	11p11.12	TYRL	11p
730005	22q12.2	SEC14L6	22q
730010	1p21.2	BRI3P1	1p
730013	16p13.11	ABCC6P2	16p
730016	1q24.2	QRSL1P1	1q
730021	3q25.1	LOC730021	3q
730023	3q26.2	KRT8P13	3q
730029	1p21.2	RPSAP19	1p
730041	2q21.1	RHOQP2	2q
730043	2p21	LOC730043	2p
730051	19q13.43	ZNF814	19q
730052	3q26.31	UBE2V1P2	3q
730058	15q24.2	DNM1P49	15q
730061	19p12	RPL34P33	19p
730066	19q13.42	VN1R103P	19q
730069	2q37.1	LOC730069	2q
730070	1q25.1	RPL26P11	1q
730076	2q21.2	LOC730076	2q
730086	3q25.31	ALG1L15P	3q
730087	19p12	ZNF726	19p
730091	3q25.31	LINC00886	3q
730092	16p12.2	RRN3P1	16p
730094	16p12.2	MOSMO	16p
730098	9p13.3	LOC730098	9p
7301	15q15.1	TYRO3	15q
730100	2p16.3	LOC730100	2p
730101	6p12.2	LOC730101	6p
730102	1q25.2	CRYZL2P	1q
730109	3q25.33	LINC01100	3q
730110	9p13.3	LOC730110	9p
730112	9p13.3	FAM166B	9p
730129	3q26.1	LOC730129	3q
730130	7q31.32	TMEM229A	7q
730138	1q24.3	PFN1P1	1q
730144	1q25.3	EIF1P3	1q
730152	6p12.2	GSTA7P	6p
730153	16p11.2	NPIPB10P	16p
730159	1q25.1	TEX50	1q
730174	13q14.2	NAP1L4P3	13q
730177	1q25.2	RPS26P16	1q
730180	6q11.1	RBBP4P3	6q
730183	16p11.2	LOC730183	16p
730187	2p14	RPS10P9	2p
730190	1q31.2	ZNF101P2	1q
730196	16p11.2	VN1R64P	16p
730198	2p14	MEIS1-AS3	2p
7302	15q24.2	TYRO3P	15q
730202	14q32.2	LOC730202	14q
730211	3q27.1	HSP90AA5P	3q
730213	1q25.3	RPL5P5	1q
730222	1q32.1	LOC730222	1q
730227	1q32.1	LINC01136	1q
730232	1q31.3	EEF1A1P32	1q
730234	7p12.3	LOC730234	7p
730239	13q21.33	ZDHHC20P4	13q
730246	1q32.1	HNRNPA1P59	1q
730249	13q22.3	ACOD1	13q
730255	1q32.1	RPL17P8	1q
730257	1q21.2	LOC730257	1q
730262	1q21.1	PPIAL4E	1q
730268	2p11.2	LOC730268	2p
730291	7q11.21	ZNF735	7q
7303	4q28-q31	TYS	4q
730338	7p12.3	LOC730338	7p
730394	5q13.2	GTF2H2C_2	5q
7305	19q13.12	TYROBP	19q
7306	9p23	TYRP1	9p
730647	7q34	HINT1P1	7q
730668	22q13.31	LOC730668	22q
7307	21q22.3	U2AF1	21q
730747	4q31.1	RPL14P3	4q
730755	17q21.2	KRTAP2-3	17q
730792	Xq21.2	SFR1P2	Xq
730811	2p25.3	MYT1L-AS1	2p
730861	7q21.3	RPS3AP29	7q
730888	15q13.3	DEPDC1P1	15q
730971	4p16.1	LINC02447	4p
730974	5p12	PRELID3BP7	5p
730978	1q42.11	CICP5	1q
730993	11p15.4	RPS3AP39	11p
731	1p32.2	C8A	1p
7310	5q22.2	ZRSR2P1	5q
731075	7q36.1	LOC731075	7q
7311	19p13.11	UBA52	19p
731157	5q14.3	LOC731157	5q
7312	7p15.2	UBA52P1	7p
731220	2q11.2	RFX8	2q
731223	14q24.3	LINC01220	14q
731275	1q43	LINC01347	1q
7313	14q11.2	UBA52P2	14q
731308	14q31.1	DYNLL1P2	14q
7314	17p11.2	UBB	17p
731424	4q35.1	MIR3945HG	4q
7315	2q22.1	UBBP1	2q
7316	12q24.31	UBC	12q
731605	16p11.2	BCLAF1P2	16p
731631	7p11.2	LOC731631	7p
731642	3p22.1	RPL18AP9	3p
731656	1q42.3	LINC01348	1q
731688	17p11.2	RPL21P120	17p
7317	Xp11.3	UBA1	Xp
731741	4p15.33	RPL32P12	4p
731755	3q23	LOC731755	3q
731779	8q24.3	LINC01300	8q
731789	10p12.1	FAM238B	10p
7318	3p21.31	UBA7	3p
7319	Xq24	UBE2A	Xq
732	1p32.2	C8B	1p
7320	5q31.1	UBE2B	5q
7321	10q21.1	UBE2D1	10q
732199	11p15.1	RPL29P21	11p
7322	5q31.2	UBE2D2	5q
732229	19q13.2	LOC732229	19q
732253	6p21.2	TDRG1	6p
732265	15q24.1	LOC732265	15q
732275	16q24.1	LINC00917	16q
7323	4q24	UBE2D3	4q
7324	3p24.2	UBE2E1	3p
732448	18p11.21	CCDC58P3	18p
7325	3p24.3	UBE2E2	3p
732538	17q24.2	FBXO36P1	17q
7326	17p13.2	UBE2G1	17p
7327	21q22.3	UBE2G2	21q
7328	7q32.2	UBE2H	7q
7329	16p13.3	UBE2I	16p
733	9q34.3	C8G	9q
7332	22q11.21	UBE2L3	22q
7333	19p13.2	UBE2L4	19p
7334	12q22	UBE2N	12q
7335	20q13.13	UBE2V1	20q
7336	8q11.21	UBE2V2	8q
7337	15q11.2	UBE3A	15q
7338	2q11.2	UBE3AP1	2q
7339	21q22.11	UBE3AP2	21q
734	8q21.3	OSGIN2	8q
7341	2q33.1	SUMO1	2q
7342	3p22.3	UBP1	3p
7343	17q21.31	UBTF	17q
7345	4p13	UCHL1	4p
7347	13q22.2	UCHL3	13q
7348	3q13.32	UPK1B	3q
7349	2p23.3	UCN	2p
735	5p13.1	C9	5p
7350	4q31.1	UCP1	4q
7351	11q13.4	UCP2	11q
7352	11q13.4	UCP3	11q
7353	22q11.21	UFD1	22q
735301	16p13.3	SNHG9	16p
7355	Xp11.23	SLC35A2	Xp
7356	11q12.3	SCGB1A1	11q
7357	9q31.3	UGCG	9q
7358	4p14	UGDH	4p
7360	2p15	UGP2	2p
7361	2q37.1	UGT1A	2q
7363	4q13.3	UGT2B4	4q
7364	4q13.2	UGT2B7	4q
7365	4q13.2	UGT2B10	4q
7366	4q13.2	UGT2B15	4q
7367	4q13.2	UGT2B17	4q
7368	4q26	UGT8	4q
7369	16p12.3	UMOD	16p
7371	1q24.1	UCK2	1q
7372	3q21.2	UMPS	3q
7373	8q24.12	COL14A1	8q
7374	12q24.11	UNG	12q
7375	3p21.31	USP4	3p
7376	19q13.33	NR1H2	19q
7378	7p12.3	UPP1	7p
7379	11q23.3	UPK2	11q
738	11q13.1	VPS51	11q
7380	22q13.31	UPK3A	22q
7381	8q22.1	UQCRB	8q
7384	3p21.31	UQCRC1	3p
7385	16p12.2	UQCRC2	16p
7386	19q12	UQCRFS1	19q
7388	1p33	UQCRH	1p
7389	1p34.1	UROD	1p
7390	10q26.2	UROS	10q
7391	1q23.3	USF1	1q
7392	19q13.12	USF2	19q
7396	21q21	USH1E	21q
7398	1p31.3	USP1	1p
7399	1q41	USH2A	1q
74	Yq11.222	ACTG1P2	Yq
740	11q13.1	MRPL49	11q
7401	3q25.1	CLRN1	3q
7402	6q24.2	UTRN	6q
7403	Xp11.3	KDM6A	Xp
7404	Yq11.221	UTY	Yq
7405	11q13.5	UVRAG	11q
7407	6p21.33	VARS	6p
7408	19q13.32	VASP	19q
7409	19p13.3	VAV1	19p
741	11q13.1	ZNHIT2	11q
7410	9q34.2	VAV2	9q
7411	Xq28	VBP1	Xq
7412	1p21.2	VCAM1	1p
7414	10q22.2	VCL	10q
7415	9p13.3	VCP	9p
7416	5q31.1	VDAC1	5q
7417	10q22.2	VDAC2	10q
7418	1q25.3	VDAC1P4	1q
7419	8p11.21	VDAC3	8p
7421	12q13.11	VDR	12q
7422	6p21.1	VEGFA	6p
7423	11q13.1	VEGFB	11q
7424	4q34.3	VEGFC	4q
7425	7q22.1	VGF	7q
7428	3p25.3	VHL	3p
7429	2q35	VIL1	2q
7430	6q25.3	EZR	6q
7431	10p13	VIM	10p
7432	6q25.2	VIP	6q
7433	3p22.1	VIPR1	3p
7434	7q36.3	VIPR2	7q
7435	2q14-q21	VIS1	2q
7436	9p24.2	VLDLR	9p
7439	11q12.3	BEST1	11q
744	11p14.1	MPPED2	11p
7441	22q11.22	VPREB1	22q
7442	17p13.2	TRPV1	17p
7443	14q32.2	VRK1	14q
7444	2p16.1	VRK2	2p
7446	1p31-p21	AVSD1	1p
7447	2p24.2	VSNL1	2p
7448	17q11.2	VTN	17q
745	11q12.2	MYRF	11q
7450	12p13.31	VWF	12p
7451	22q11.1	VWFP1	22q
7453	14q32.2	WARS	14q
7454	Xp11.23	WAS	Xp
7455	7q22.1	ZAN	7q
7456	2q31.1	WIPF1	2q
7457	4q33-q35.1	WBS2	4q
7458	7q11.23	EIF4H	7q
7459	7q11.23	WBSCR2	7q
746	11q12.2	TMEM258	11q
7461	7q11.23	CLIP2	7q
7462	7q11.23	LAT2	7q
7464	9q22.33	CORO2A	9q
7465	11p15.4	WEE1	11p
7466	4p16.1	WFS1	4p
7467	4p16	WHCR	4p
7468	4p16.3	NSD2	4p
7469	4p16.3	NELFA	4p
747	11q12.2	DAGLA	11q
7471	12q13.12	WNT1	12q
7472	7q31.2	WNT2	7q
7473	17q21.31-q21.32	WNT3	17q
7474	3p14.3	WNT5A	3p
7475	2q35	WNT6	2q
7476	3p25.1	WNT7A	3p
7477	22q13.31	WNT7B	22q
7478	5q31.2	WNT8A	5q
7479	10q24.31	WNT8B	10q
7480	12q13.12	WNT10B	12q
7481	11q13.5	WNT11	11q
7482	1p13.2	WNT2B	1p
7483	1q42.13	WNT9A	1q
7484	17q21.32	WNT9B	17q
7485	21q22.2	WRB	21q
7486	8p12	WRN	8p
7488	1p21-p13.3	WS2B	1p
7490	11p13	WT1	11p
7491	11p15.5	WT2	11p
7494	22q12.1	XBP1	22q
7495	5q22.2	XBP1P1	5q
7497	Xq13	XCE	Xq
7498	2p23.1	XDH	2p
7499	Xp22.33	XG	Xp
75	20p13	ACTG1P3	20p
750	16q24.3	GAS8-AS1	16q
7500	Yq11.221	XGY1	Yq
7501	Xp22.32	XGR	Xp
7502	Xq12-q13	XIC	Xq
7503	Xq13.2	XIST	Xq
7504	Xp21.1	XK	Xp
7506	Xq28	XM	Xq
7507	9q22.33	XPA	9q
7508	3p25.1	XPC	3p
751071	11q12.3	CSKMT	11q
7511	10q25.1	XPNPEP1	10q
7512	Xq26.1	XPNPEP2	Xq
7514	2p15	XPO1	2p
7515	19q13.31	XRCC1	19q
751580	Xp22.33	LINC00106	Xp
751599	2p23.3	TPM3P7	2p
7516	7q36.1	XRCC2	7q
751602	10q25.1	LOC751602	10q
751603	15q14	LOC751603	15q
7517	14q32.33	XRCC3	14q
751781	3p22-p21	GLC1L	3p
751798	Xq23-q27.3	AUNX1	Xq
7518	5q14.2	XRCC4	5q
751837	3q25.31	LOC751837	3q
752	17q21.31	FMNL1	17q
7520	2q35	XRCC5	2q
752014	16p13.3	CEMP1	16p
7523	Xp21.2-q21.1	XS	Xp
7525	18p11.32	YES1	18p
7526	22q12.1	YES1P1	22q
7528	14q32.2	YY1	14q
7529	20q13.12	YWHAB	20q
753	18p11.21	LDLRAD4	18p
7531	17p13.3	YWHAE	17p
7532	7q11.23	YWHAG	7q
7533	22q12.3	YWHAH	22q
7534	8q22.3	YWHAZ	8q
7535	2q11.2	ZAP70	2q
7536	11q13.1	SF1	11q
7538	19q13.2	ZFP36	19q
7539	9q32	ZFP37	9q
754	21q22.3	PTTG1IP	21q
7541	18p11.31	ZBTB14	18p
7542	11q13.1	ZFPL1	11q
7543	Xp22.11	ZFX	Xp
7544	Yp11.2	ZFY	Yp
7545	3q24	ZIC1	3q
7546	13q32.3	ZIC2	13q
7547	Xq26.3	ZIC3	Xq
7549	2q11.1	ZNF2	2q
755	21q22.3	CFAP410	21q
7551	7q22.1	ZNF3	7q
7552	Xq21.1	ZNF711	Xq
7553	8q24.3	ZNF7	8q
7554	19q13.43	ZNF8	19q
7555	3q21.3	CNBP	3q
7556	12q24.33	ZNF10	12q
7559	7p22.1	ZNF12	7p
7561	19p13.11	ZNF14	19p
7562	19p12	ZNF708	19p
7564	8q24.3	ZNF16	8q
7565	19q13.43	ZNF17	19q
7566	17p12	ZNF18	17p
7567	16q22.2	ZNF19	16q
7568	19p13.2	ZNF20	19p
7569	Xp11.23	ZNF182	Xp
757	21q22.11	TMEM50B	21q
7570	10q11.21	ZNF22	10q
7571	16q22.2	ZNF23	16q
7572	18q12.2	ZNF24	18q
7574	12q24.33	ZNF26	12q
7576	19q13.41	ZNF28	19q
7577	17p12	ZNF29P	17p
7579	1p35.1	ZSCAN20	1p
758	22q13.2	MPPED1	22q
7580	10q11.21	ZNF32	10q
7581	10p11.1	ZNF33A	10p
7582	10q11.21	ZNF33B	10q
7584	3p21.31	ZNF35	3p
7586	7q22.1	ZKSCAN1	7q
7587	10p11.1	ZNF37A	10p
7589	7q22.1	ZSCAN21	7q
759	8q21.2	CA1	8q
7592	Xp11.3	ZNF41	Xp
7593	19q13.43	MZF1	19q
7594	19p12	ZNF43	19p
7596	19q13.31	ZNF45	19q
7597	14q23.3	ZBTB25	14q
760	8q21.2	CA2	8q
7608	19p13.11	ZNF56	19p
761	8q21.2	CA3	8q
7617	19p12	ZNF66	19p
7618	19p12	ZNF726P1	19p
762	17q23.1	CA4	17q
7620	19p13.2	ZNF69	19p
7621	22q11.23	ZNF70	22q
7625	22q11.21	ZNF74	22q
7626	Xq26.3	ZNF75D	Xq
7627	16p13.3	ZNF75A	16p
7628	12q12	ZNF75BP	12q
7629	6p21.31	ZNF76	6p
763	16q24.2	CA5A	16q
7633	9q33.3	ZNF79	9q
7634	3q13.31	ZNF80	3q
7637	12q24.33	ZNF84	12q
7638	19q13.31	ZNF221	19q
7639	19p12	ZNF85	19p
764	16p11.2	CA5AP1	16p
7643	19p12	ZNF90	19p
7644	19p12	ZNF91	19p
765	1p36.23	CA6	1p
7652	19p12	ZNF99	19p
766	16q22.1	CA7	16q
7661	3q12.3	ZNF90P1	3q
767	8q12.1	CA8	8q
7673	19q13.31	ZNF222	19q
7675	19p13.2	ZNF121	19p
767557	20q13.12	SYS1-DBNDD2	20q
767558	7q33	LUZP6	7q
767561	14q32.31	SNORD113-1	14q
767562	14q32.31	SNORD113-2	14q
767563	14q32.31	SNORD113-3	14q
767564	14q32.31	SNORD113-4	14q
767565	14q32.31	SNORD113-5	14q
767566	14q32.31	SNORD113-6	14q
767567	14q32.31	SNORD113-7	14q
